,User,exerciseType,rep_count,t (sec),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z,set_id
1588,Morgan,tricep,0,21.974,-0.07,0.86,-0.33,69,526,-180,59.8,-258.52,50.6,8
1589,Morgan,tricep,0,22.139,-0.09,0.85,-0.32,385,-192,-79,60.72,-259.44,51.52,8
1590,Morgan,tricep,0,22.24,-0.09,0.86,-0.31,-232,726,-246,58.88,-255.76,53.36,8
1591,Morgan,tricep,0,22.34,-0.09,0.86,-0.3,51,301,-120,57.04,-256.68,50.6,8
1592,Morgan,tricep,0,22.442,-0.08,0.86,-0.3,-16,296,-156,60.72,-260.36,49.68,8
1593,Morgan,tricep,0,22.551,-0.08,0.86,-0.3,90,310,-144,62.56,-259.44,49.68,8
1594,Morgan,tricep,0,22.688,-0.08,0.85,-0.31,189,52,-54,62.56,-260.36,49.68,8
1595,Morgan,tricep,0,22.84,-0.08,0.86,-0.31,126,240,-144,62.56,-260.36,49.68,8
1596,Morgan,tricep,0,22.956,-0.08,0.86,-0.31,47,197,-189,64.4,-262.2,49.68,8
1597,Morgan,tricep,0,23.04,-0.09,0.86,-0.3,200,65,-220,65.32,-259.44,51.52,8
1598,Morgan,tricep,0,23.157,-0.09,0.85,-0.31,62,350,-257,65.32,-260.36,47.84,8
1599,Morgan,tricep,0,23.277,-0.09,0.86,-0.31,110,245,-57,65.32,-260.36,47.84,8
1600,Morgan,tricep,0,23.44,-0.08,0.85,-0.32,234,218,-141,68.08,-259.44,48.76,8
1601,Morgan,tricep,0,23.54,-0.09,0.85,-0.31,125,259,-214,68.08,-263.12,46.92,8
1602,Morgan,tricep,0,23.642,-0.1,0.86,-0.31,-32,145,-199,71.76,-262.2,47.84,8
1603,Morgan,tricep,0,23.754,-0.1,0.86,-0.31,-42,257,-146,69.92,-263.12,46.0,8
1604,Morgan,tricep,0,23.87,-0.1,0.86,-0.32,257,181,-122,72.68,-261.28,44.16,8
1605,Morgan,tricep,0,24.04,-0.1,0.85,-0.31,196,209,-150,70.84,-261.28,49.68,8
1606,Morgan,tricep,0,24.139,-0.1,0.85,-0.31,12,367,-280,75.44,-264.04,47.84,8
1607,Morgan,tricep,0,24.242,-0.1,0.86,-0.3,-86,335,-147,74.52,-261.28,47.84,8
1608,Morgan,tricep,0,24.355,-0.1,0.86,-0.3,279,58,41,74.52,-262.2,44.16,8
1609,Morgan,tricep,0,24.475,-0.11,0.85,-0.31,42,279,-169,77.28,-264.96,47.84,8
1610,Morgan,tricep,0,24.64,-0.1,0.85,-0.31,-65,403,-322,76.36,-265.88,46.92,8
1611,Morgan,tricep,0,24.739,-0.11,0.85,-0.32,186,188,-234,78.2,-265.88,47.84,8
1612,Morgan,tricep,0,24.841,-0.12,0.85,-0.31,134,84,-71,80.96,-264.04,47.84,8
1613,Morgan,tricep,0,24.964,-0.12,0.85,-0.31,-122,396,-46,81.88,-264.96,45.08,8
1614,Morgan,tricep,0,25.139,-0.11,0.85,-0.31,110,-9,-135,80.96,-264.96,43.24,8
1615,Morgan,tricep,0,0.166,-0.26,0.77,-0.38,202,17,-46,195.04,-287.04,39.56,9
1616,Morgan,tricep,0,0.247,-0.25,0.77,-0.38,105,138,-13,196.88,-288.88,36.8,9
1617,Morgan,tricep,0,0.353,-0.26,0.77,-0.38,84,187,-40,195.96,-287.04,42.32,9
1618,Morgan,tricep,0,0.498,-0.26,0.76,-0.39,73,178,-88,195.96,-287.04,40.48,9
1619,Morgan,tricep,0,0.647,-0.26,0.77,-0.39,-18,-126,-159,195.96,-287.04,38.64,9
1620,Morgan,tricep,0,0.748,-0.24,0.77,-0.39,7,-681,-148,196.88,-287.96,37.72,9
1621,Morgan,tricep,0,0.848,-0.24,0.79,-0.39,-128,41,177,198.72,-287.96,36.8,9
1622,Morgan,tricep,0,0.958,-0.26,0.79,-0.39,677,31,124,196.88,-288.88,38.64,9
1623,Morgan,tricep,0,1.0759999999999998,-0.27,0.79,-0.36,1116,-184,156,195.04,-285.2,46.0,9
1624,Morgan,tricep,0,1.22,-0.26,0.79,-0.35,-73,335,524,195.96,-285.2,48.76,9
1625,Morgan,tricep,0,1.347,-0.25,0.83,-0.36,-838,22,1959,187.68,-287.96,46.0,9
1626,Morgan,tricep,0,1.456,-0.15,0.85,-0.33,-2941,5,4330,161.0,-279.68,33.12,9
1627,Morgan,tricep,0,1.568,-0.09,0.87,-0.3,-5107,-336,8605,100.28,-267.72,1.84,9
1628,Morgan,tricep,0,1.683,0.04,0.91,-0.21,-6992,-839,11017,0.0,-227.24,-47.84,9
1629,Morgan,tricep,0,1.848,0.13,0.94,-0.13,-7327,-705,12510,-113.16,-134.32,-96.6,9
1630,Morgan,tricep,0,1.951,0.32,0.91,-0.02,-7459,2095,9580,-153.64,-80.96,-127.88,9
1631,Morgan,tricep,0,2.07,0.42,0.84,0.08,-6286,46,7119,-210.68,26.68,-174.8,9
1632,Morgan,tricep,0,2.193,0.47,0.76,0.15,-1640,1672,1134,-231.84,103.96,-197.8,9
1633,Morgan,tricep,0,2.347,0.54,0.73,0.17,3216,461,-3431,-223.56,99.36,-210.68,9
1634,Morgan,tricep,0,2.448,0.54,0.79,0.18,7204,1017,-8233,-199.64,31.28,-192.28,9
1635,Morgan,tricep,0,2.547,0.52,0.86,0.13,8342,-2459,-9070,-149.04,-71.76,-146.28,9
1636,Morgan,tricep,0,2.6830000000000003,0.36,0.92,0.02,8221,-229,-9624,-72.68,-163.76,-94.76,9
1637,Morgan,tricep,0,2.8480000000000003,0.24,0.95,-0.08,7888,207,-9914,-30.36,-206.08,-65.32,9
1638,Morgan,tricep,0,2.948,0.11,0.94,-0.18,5925,-2329,-8824,62.56,449.88,-4.6,9
1639,Morgan,tricep,0,3.0580000000000003,-0.02,0.89,-0.27,4007,-974,-6243,148.12,-283.36,45.08,9
1640,Morgan,tricep,0,3.181,-0.12,0.83,-0.35,2124,-411,-3311,201.48,-287.04,73.6,9
1641,Morgan,tricep,0,3.3480000000000003,-0.2,0.78,-0.38,687,-642,-886,226.32,-287.96,83.72,9
1642,Morgan,tricep,1,3.448,-0.22,0.77,-0.39,-1466,665,3154,214.36,-288.88,78.2,9
1643,Morgan,tricep,0,3.548,-0.19,0.79,-0.37,-4199,-507,7820,189.52,-285.2,68.08,9
1644,Morgan,tricep,0,3.663,-0.08,0.86,-0.33,-6575,2159,11151,103.04,-269.56,25.76,9
1645,Morgan,tricep,0,3.817,0.04,0.93,-0.25,-8999,1699,13209,-14.72,-218.04,-42.32,9
1646,Morgan,tricep,0,3.948,0.17,0.94,-0.13,-9495,3306,11431,-126.04,-114.08,-118.68,9
1647,Morgan,tricep,0,4.048,0.35,0.9,0.0,-6551,-774,8226,-184.0,-0.92,-180.32,9
1648,Morgan,tricep,0,4.169,0.38,0.82,0.08,-1271,3472,572,-214.36,65.32,-196.88,9
1649,Morgan,tricep,0,4.293,0.46,0.79,0.09,5917,-722,-6114,-187.68,28.52,-204.24,9
1650,Morgan,tricep,0,4.448,0.43,0.86,0.09,7695,1757,-9590,-140.76,-69.0,-163.76,9
1651,Morgan,tricep,0,4.548,0.37,0.95,0.02,8744,-106,-10653,-103.96,-122.36,-142.6,9
1652,Morgan,tricep,0,4.666,0.24,0.98,-0.08,7717,-948,-9789,-8.28,-210.68,-85.56,9
1653,Morgan,tricep,0,4.784,0.1,0.95,-0.18,6765,-1467,-8092,0.92,-210.68,-85.56,9
1654,Morgan,tricep,0,4.948,-0.03,0.89,-0.26,4538,-1824,-5743,154.56,-282.44,33.12,9
1655,Morgan,tricep,0,5.048,-0.11,0.83,-0.34,2339,138,-3098,202.4,-287.96,64.4,9
1656,Morgan,tricep,2,5.151,-0.16,0.78,-0.37,173,-89,-182,222.64,-287.96,77.28,9
1657,Morgan,tricep,0,5.272,-0.17,0.78,-0.37,-2408,1036,3375,200.56,-285.2,63.48,9
1658,Morgan,tricep,0,5.41,-0.13,0.85,-0.36,-4919,77,7013,174.8,-287.96,48.76,9
1659,Morgan,tricep,0,5.547999999999999,-0.06,0.89,-0.33,-6325,491,10044,97.52,-269.56,2.76,9
1660,Morgan,tricep,0,5.647,0.05,0.93,-0.26,-7968,939,11082,-8.28,-220.8,-57.96,9
1661,Morgan,tricep,0,5.7810000000000015,0.16,0.92,-0.13,-8087,-80,11615,-108.56,-127.88,-123.28,9
1662,Morgan,tricep,0,5.948,0.29,0.9,-0.01,-6982,-848,8480,-183.08,-25.76,-158.24,9
1663,Morgan,tricep,0,6.047999999999999,0.43,0.83,0.05,-4049,1996,3944,-218.04,54.28,-184.92,9
1664,Morgan,tricep,0,6.148,0.48,0.77,0.09,2359,653,-2209,-218.96,70.84,-195.04,9
1665,Morgan,tricep,0,6.282,0.42,0.79,0.09,5698,-80,-6488,-202.4,32.2,-187.68,9
1666,Morgan,tricep,0,6.448,0.43,0.86,0.08,6638,3870,-10043,-160.08,-53.36,-159.16,9
1667,Morgan,tricep,0,6.547999999999999,0.36,0.95,0.05,7451,-3,-9301,-80.96,-147.2,-130.64,9
1668,Morgan,tricep,0,6.648,0.23,0.96,-0.03,7051,-1339,-8779,-0.92,-215.28,-78.2,9
1669,Morgan,tricep,0,6.77,0.12,0.95,-0.13,5831,-462,-7347,81.88,-262.2,-21.16,9
1670,Morgan,tricep,0,6.885,0.03,0.9,-0.21,4595,-1856,-5906,149.04,-283.36,27.6,9
1671,Morgan,tricep,3,7.047999999999999,-0.07,0.86,-0.27,1809,-1012,-2872,174.8,-285.2,40.48,9
1672,Morgan,tricep,0,7.148,-0.09,0.85,-0.27,-1808,1047,1711,193.2,-288.88,48.76,9
1673,Morgan,tricep,0,7.252999999999999,-0.08,0.86,-0.27,-4479,1148,6647,162.84,-284.28,27.6,9
1674,Morgan,tricep,0,7.3679999999999986,-0.02,0.91,-0.23,-6290,-1430,10291,80.04,-263.12,-21.16,9
1675,Morgan,tricep,0,7.5139999999999985,0.06,0.95,-0.16,-7144,-120,11630,-23.92,-205.16,-69.0,9
1676,Morgan,tricep,0,7.648,0.18,0.95,-0.09,-6395,12,10581,-123.28,-115.0,-113.16,9
1677,Morgan,tricep,0,7.747999999999997,0.31,0.91,-0.02,-6446,1762,7808,-188.6,-22.08,-152.72,9
1678,Morgan,tricep,0,7.893,0.44,0.85,0.04,-2016,-940,2742,-213.44,37.72,-162.84,9
1679,Morgan,tricep,0,8.048,0.41,0.8,0.03,3668,-804,-4789,-219.88,31.28,-158.24,9
1680,Morgan,tricep,0,8.148,0.38,0.84,0.02,6266,2831,-9915,-187.68,-33.12,-139.84,9
1681,Morgan,tricep,0,8.297,0.35,0.95,-0.03,7246,1047,-10980,-108.56,-130.64,-114.08,9
1682,Morgan,tricep,0,8.448,0.22,1.01,-0.08,7172,97,-10646,-9.2,-216.2,-59.8,9
1683,Morgan,tricep,0,8.548,0.09,0.98,-0.16,6326,-1360,-8922,83.72,-265.88,-3.68,9
1684,Morgan,tricep,0,8.648,-0.03,0.9,-0.23,4537,481,-6378,166.52,-284.28,43.24,9
1685,Morgan,tricep,0,8.748,-0.11,0.84,-0.29,2365,-1,-3333,195.04,-289.8,57.96,9
1686,Morgan,tricep,0,8.87,-0.16,0.79,-0.3,-245,959,0,227.24,-288.88,72.68,9
1687,Morgan,tricep,4,8.982999999999997,-0.17,0.8,-0.31,-2973,1508,4036,211.6,-288.88,63.48,9
1688,Morgan,tricep,0,9.148,-0.14,0.85,-0.29,-5336,1698,6927,150.88,-286.12,29.44,9
1689,Morgan,tricep,0,9.248,-0.06,0.91,-0.24,-7372,-424,9330,69.92,-261.28,-26.68,9
1690,Morgan,tricep,0,9.349,0.04,0.95,-0.18,-8276,425,10378,-28.52,-202.4,-87.4,9
1691,Morgan,tricep,0,9.489,0.18,0.95,-0.09,-6070,-3042,10596,-119.6,-113.16,-132.48,9
1692,Morgan,tricep,0,9.647,0.25,0.89,-0.06,-4269,1111,6517,-155.48,-69.92,-135.24,9
1693,Morgan,tricep,0,9.747,0.33,0.85,0.02,-1291,1507,791,-187.68,-8.28,-168.36,9
1694,Morgan,tricep,0,9.864,0.36,0.83,0.07,3929,1647,-5277,-181.24,-15.64,-172.96,9
1695,Morgan,tricep,0,9.987,0.34,0.86,0.07,5721,-1276,-7344,-134.32,-80.96,-156.4,9
1696,Morgan,tricep,0,10.148,0.26,0.96,0.01,6686,-5503,-8694,-83.72,-157.32,-100.28,9
1697,Morgan,tricep,0,10.247,0.17,0.97,-0.1,5593,-817,-9058,-8.28,-223.56,-36.8,9
1698,Morgan,tricep,0,10.351,0.06,0.94,-0.14,4220,44,-8072,75.44,-262.2,3.68,9
1699,Morgan,tricep,0,10.488,-0.04,0.9,-0.21,3333,48,-6089,115.0,-277.84,21.16,9
1700,Morgan,tricep,0,10.647,-0.11,0.88,-0.26,2675,-697,-3430,165.6,-286.12,42.32,9
1701,Morgan,tricep,5,10.748,-0.16,0.83,-0.28,738,-302,426,191.36,-289.8,61.64,9
1702,Morgan,tricep,0,10.856,-0.15,0.86,-0.27,-3374,964,4642,174.8,-285.2,54.28,9
1703,Morgan,tricep,0,10.979,-0.09,0.9,-0.26,-5935,-32,10558,95.68,-269.56,11.96,9
1704,Morgan,tricep,0,11.147,0.0,0.96,-0.21,-7972,2061,13170,-24.84,-212.52,-51.52,9
1705,Morgan,tricep,0,11.247,0.13,0.96,-0.15,-6178,309,11978,-78.2,-167.44,-85.56,9
1706,Morgan,tricep,0,11.348,0.27,0.89,-0.04,-6153,3815,7812,449.88,0.92,-85.56,9
1707,Morgan,tricep,0,11.454,0.38,0.84,0.08,-3751,-938,5023,-200.56,19.32,-174.8,9
1708,Morgan,tricep,0,11.58,0.42,0.78,0.12,79,2798,-2337,-216.2,56.12,-186.76,9
1709,Morgan,tricep,0,11.748,0.44,0.77,0.14,4131,-1123,-5768,-187.68,11.96,-189.52,9
1710,Morgan,tricep,0,11.848,0.4,0.85,0.09,7050,384,-9705,-143.52,-75.44,-153.64,9
1711,Morgan,tricep,0,11.953,0.33,0.94,0.04,6738,-70,-9801,-108.56,-123.28,-132.48,9
1712,Morgan,tricep,0,12.068,0.22,0.98,-0.04,6386,-71,-8845,-22.08,-204.24,-80.96,9
1713,Morgan,tricep,0,12.187,0.08,0.96,-0.11,5776,-1029,-8031,60.72,-254.84,-29.44,9
1714,Morgan,tricep,0,12.348,-0.04,0.91,-0.19,4507,-323,-6208,134.32,-282.44,16.56,9
1715,Morgan,tricep,0,12.448,-0.13,0.87,-0.24,2525,-465,-3640,188.6,-288.88,46.92,9
1716,Morgan,tricep,6,12.559,-0.15,0.83,-0.27,-186,131,467,205.16,-289.8,57.04,9
1717,Morgan,tricep,0,12.682,-0.16,0.85,-0.27,-3693,1540,5260,174.8,-287.96,39.56,9
1718,Morgan,tricep,0,12.848,-0.07,0.89,-0.22,-7925,1769,10418,132.48,-281.52,13.8,9
1719,Morgan,tricep,0,12.952,0.02,0.97,-0.16,-9380,-1104,13614,23.0,-240.12,-57.04,9
1720,Morgan,tricep,0,13.065,0.14,0.97,-0.08,-7559,-1344,12947,-101.2,-138.0,-111.32,9
1721,Morgan,tricep,0,13.185,0.29,0.9,0.03,-6637,1642,8038,-182.16,-27.6,-157.32,9
1722,Morgan,tricep,0,13.348,0.38,0.81,0.08,-2595,460,2647,-214.36,50.6,-187.68,9
1723,Morgan,tricep,0,13.447,0.43,0.77,0.13,2338,2012,-3781,-207.92,55.2,-195.04,9
1724,Morgan,tricep,0,13.574000000000002,0.43,0.78,0.14,6410,-676,-7793,-172.96,-21.16,-179.4,9
1725,Morgan,tricep,0,13.747,0.38,0.89,0.11,7865,-2447,-10092,-150.88,-64.4,-157.32,9
1726,Morgan,tricep,0,13.848,0.26,0.97,0.03,8271,-2891,-11131,-80.96,-161.92,-96.6,9
1727,Morgan,tricep,0,13.95,0.1,0.98,-0.12,6225,-700,-9619,13.8,-236.44,-21.16,9
1728,Morgan,tricep,0,14.059,0.04,0.94,-0.2,4181,3041,-6485,96.6,-272.32,22.08,9
1729,Morgan,tricep,0,14.187,-0.08,0.89,-0.27,3994,132,-5269,156.4,-286.12,47.84,9
1730,Morgan,tricep,7,14.348,-0.15,0.82,-0.31,1836,-779,-2375,195.96,-287.04,76.36,9
1731,Morgan,tricep,0,14.448,-0.17,0.81,-0.31,-2671,1227,2541,194.12,-286.12,72.68,9
1732,Morgan,tricep,0,14.548,-0.13,0.85,-0.31,-5903,89,7746,173.88,-286.12,55.2,9
1733,Morgan,tricep,0,14.698,-0.06,0.92,-0.26,-8700,1051,11943,87.4,-267.72,0.0,9
1734,Morgan,tricep,0,14.848,0.04,1.0,-0.16,-10331,1940,12607,-33.12,-196.88,-77.28,9
1735,Morgan,tricep,0,14.948,0.2,0.96,-0.03,-8189,806,10290,-126.96,-92.0,-158.24,9
1736,Morgan,tricep,0,15.054,0.29,0.86,0.06,-5374,535,6593,-181.24,12.88,-194.12,9
1737,Morgan,tricep,0,15.166,0.37,0.8,0.15,-497,2807,-437,-190.44,57.96,-221.72,9
1738,Morgan,tricep,0,15.288,0.4,0.79,0.16,4383,-1186,-4029,-172.04,16.56,-209.76,9
1739,Morgan,tricep,0,15.447,0.44,0.85,0.2,7125,3266,-8152,-151.8,-19.32,-205.16,9
1740,Morgan,tricep,0,15.547,0.32,0.94,0.12,7238,423,-8413,-93.84,-107.64,-173.88,9
1741,Morgan,tricep,0,15.663,0.22,0.98,0.03,8773,-1519,-9733,-19.32,-191.36,-123.28,9
1742,Morgan,tricep,0,15.78,0.06,0.97,-0.09,8300,-2115,-9942,69.92,-256.68,-47.84,9
1743,Morgan,tricep,0,15.947,-0.04,0.91,-0.17,6035,-853,-7558,161.92,-286.12,16.56,9
1744,Morgan,tricep,0,16.047,-0.13,0.87,-0.22,2919,-250,-3616,220.8,-290.72,56.12,9
1745,Morgan,tricep,0,16.15,-0.17,0.83,-0.26,-238,175,1697,226.32,-290.72,66.24,9
1746,Morgan,tricep,8,16.271,-0.18,0.84,-0.28,-3987,951,6273,208.84,-290.72,57.04,9
1747,Morgan,tricep,0,16.447,-0.1,0.88,-0.25,-6474,321,9723,137.08,-282.44,20.24,9
1748,Morgan,tricep,0,16.548,-0.03,0.93,-0.2,-8268,1130,11378,33.12,-241.96,-38.64,9
1749,Morgan,tricep,0,16.660999999999998,0.09,0.95,-0.11,-7848,-404,11886,-76.36,-160.08,-101.2,9
1750,Morgan,tricep,0,16.779,0.22,0.92,0.0,-7617,403,9282,-161.92,-54.28,-146.28,9
1751,Morgan,tricep,0,16.948,0.36,0.85,0.11,-5393,-1,5006,-199.64,35.88,-183.08,9
1752,Morgan,tricep,0,17.047,0.4,0.78,0.14,-424,2756,-1067,-209.76,59.8,-191.36,9
1753,Morgan,tricep,0,17.160999999999998,0.43,0.77,0.14,5861,-337,-6277,-192.28,41.4,-202.4,9
1754,Morgan,tricep,0,17.265,0.38,0.86,0.13,7028,470,-8601,-151.8,-47.84,-177.56,9
1755,Morgan,tricep,0,17.386,0.3,0.96,0.07,8800,-1570,-9563,-84.64,-142.6,-130.64,9
1756,Morgan,tricep,0,17.548,0.18,0.98,-0.01,8611,-3099,-10120,3.68,-221.72,-54.28,9
1757,Morgan,tricep,0,17.65,0.01,0.95,-0.12,6579,1021,-9526,97.52,-268.64,12.88,9
1758,Morgan,tricep,0,17.774,-0.08,0.89,-0.2,5372,900,-7776,184.92,-288.88,59.8,9
1759,Morgan,tricep,0,17.948,-0.15,0.83,-0.27,2711,-358,-3216,215.28,-287.96,80.04,9
1760,Morgan,tricep,9,18.047,-0.19,0.81,-0.29,-1393,-445,3049,238.28,-285.2,94.76,9
1761,Morgan,tricep,0,18.148,-0.18,0.84,-0.29,-5082,-1387,8954,195.04,-287.96,72.68,9
1762,Morgan,tricep,0,18.25,-0.08,0.91,-0.23,-8840,-61,13220,90.16,-270.48,19.32,9
1763,Morgan,tricep,0,18.375,0.07,0.96,-0.13,-10875,2765,14415,-42.32,-196.88,-62.56,9
1764,Morgan,tricep,0,18.548,0.18,0.95,-0.02,-9940,2292,11137,-144.44,-71.76,-145.36,9
1765,Morgan,tricep,0,18.651,0.28,0.86,0.05,-5714,-3173,8316,-208.84,38.64,-181.24,9
1766,Morgan,tricep,0,18.771,0.34,0.75,0.09,-554,1979,5,-230.0,80.96,-184.92,9
1767,Morgan,tricep,0,18.948,0.35,0.76,0.1,5311,1680,-5855,-213.44,62.56,-195.04,9
1768,Morgan,tricep,0,19.046,0.44,0.83,0.1,9150,1712,-9512,-167.44,-28.52,-176.64,9
1769,Morgan,tricep,0,19.148,0.38,0.98,0.13,9054,1544,-9318,-91.08,-131.56,-139.84,9
1770,Morgan,tricep,0,19.264,0.25,1.0,0.05,9032,-2581,-7885,-15.64,-212.52,-72.68,9
1771,Morgan,tricep,0,19.383,0.1,0.96,-0.06,6662,-2158,-7333,57.04,-258.52,0.92,9
1772,Morgan,tricep,0,19.548,-0.02,0.89,-0.19,5916,-5941,-5966,124.2,-276.92,61.64,9
1773,Morgan,tricep,0,19.647,-0.14,0.84,-0.26,2426,-2355,-3452,157.32,-279.68,81.88,9
1774,Morgan,tricep,0,19.761,-0.22,0.82,-0.29,-629,1447,-918,183.08,-281.52,97.52,9
1775,Morgan,tricep,0,19.864,-0.27,0.79,-0.3,-753,418,605,187.68,-284.28,87.4,9
1776,Morgan,tricep,0,19.977,-0.28,0.77,-0.34,200,-32,114,181.24,-284.28,88.32,9
1777,Morgan,tricep,0,20.148,-0.3,0.77,-0.35,-345,-214,-388,185.84,-283.36,84.64,9
1778,Morgan,tricep,0,20.247,-0.32,0.77,-0.36,-345,891,-313,186.76,-284.28,80.96,9
1779,Morgan,tricep,0,20.365,-0.3,0.76,-0.35,-433,353,-235,188.6,-282.44,77.28,9
1780,Morgan,tricep,0,20.466,-0.32,0.75,-0.35,-188,-190,-236,187.68,-284.28,74.52,9
1781,Morgan,tricep,0,20.609,-0.33,0.78,-0.33,-429,420,-491,188.6,-286.12,69.0,9
1782,Morgan,tricep,0,20.748,-0.31,0.78,-0.34,-41,75,-410,195.04,-287.96,67.16,9
1783,Morgan,tricep,0,20.85,-0.31,0.77,-0.33,157,183,-108,197.8,-289.8,69.92,9
1784,Morgan,tricep,0,20.968000000000004,-0.33,0.76,-0.33,132,-308,-151,197.8,-284.28,70.84,9
1785,Morgan,tricep,0,21.101,-0.34,0.76,-0.32,-115,57,-361,198.72,-284.28,68.08,9
1786,Morgan,tricep,0,21.247,-0.33,0.76,-0.33,-30,53,-308,204.24,-286.12,64.4,9
1787,Morgan,tricep,0,21.347,-0.32,0.77,-0.33,145,425,-37,203.32,-287.96,67.16,9
1788,Morgan,tricep,0,21.448,-0.33,0.75,-0.33,40,276,-7,203.32,-287.04,67.16,9
1789,Morgan,tricep,0,21.55,-0.34,0.75,-0.32,-17,85,-202,206.08,-286.12,65.32,9
1790,Morgan,tricep,0,21.698,-0.35,0.76,-0.31,-490,314,-482,209.76,-290.72,60.72,9
1791,Morgan,tricep,0,21.847,-0.34,0.75,-0.31,-17,158,-91,212.52,-288.88,59.8,9
1792,Morgan,tricep,0,21.948,-0.35,0.76,-0.32,-194,535,-140,211.6,-288.88,57.96,9
1793,Morgan,tricep,0,22.052,-0.35,0.75,-0.31,-137,159,-277,211.6,-289.8,52.44,9
1794,Morgan,tricep,0,22.167,-0.34,0.75,-0.31,88,695,43,213.44,-289.8,55.2,9
1795,Morgan,tricep,0,22.279,-0.34,0.76,-0.31,75,324,-70,214.36,-291.64,52.44,9
1796,Morgan,tricep,0,22.447,-0.35,0.76,-0.31,120,125,-61,214.36,-287.04,53.36,9
1797,Morgan,tricep,0,22.547,-0.35,0.76,-0.32,262,968,-231,216.2,-290.72,52.44,9
1798,Morgan,tricep,0,22.655,-0.33,0.75,-0.32,92,528,-170,218.04,-288.88,55.2,9
1799,Morgan,tricep,0,22.768,-0.34,0.75,-0.31,-38,128,62,217.12,-288.88,49.68,9
1800,Morgan,tricep,0,22.885,-0.35,0.75,-0.31,23,233,117,215.28,-291.64,51.52,9
1801,Morgan,tricep,0,23.048,-0.36,0.75,-0.32,158,-85,-58,213.44,-289.8,53.36,9
1802,Morgan,tricep,0,23.148000000000003,-0.36,0.76,-0.32,149,229,-19,211.6,-289.8,55.2,9
1803,Morgan,tricep,0,23.254,-0.35,0.75,-0.33,75,431,-67,212.52,-292.56,52.44,9
1804,Morgan,tricep,0,23.347,-0.35,0.75,-0.33,-3,261,-116,213.44,-289.8,53.36,9
1805,Morgan,tricep,0,23.49,-0.35,0.75,-0.33,9,530,-54,213.44,-287.04,49.68,9
1806,Morgan,tricep,0,23.648000000000003,-0.34,0.75,-0.32,111,278,-53,215.28,-290.72,52.44,9
1807,Morgan,tricep,0,23.748,-0.34,0.76,-0.32,7,239,-102,212.52,-289.8,53.36,9
1808,Morgan,tricep,0,23.84800000000001,-0.35,0.75,-0.32,69,592,11,217.12,-290.72,51.52,9
1809,Morgan,tricep,0,23.947,-0.33,0.76,-0.32,-31,545,-18,211.6,-292.56,47.84,9
1810,Morgan,tricep,0,24.065,-0.34,0.75,-0.32,131,508,-11,216.2,-291.64,46.92,9
1811,Morgan,tricep,0,24.181,-0.34,0.76,-0.31,-211,851,-55,213.44,-289.8,47.84,9
1812,Morgan,tricep,0,24.34800000000001,-0.33,0.76,-0.32,148,9,-96,215.28,-292.56,47.84,9
1813,Morgan,tricep,0,24.448,-0.33,0.76,-0.33,112,163,-59,212.52,-289.8,48.76,9
1814,Morgan,tricep,0,24.564,-0.33,0.76,-0.32,103,254,-60,212.52,-290.72,45.08,9
1815,Morgan,tricep,0,24.676,-0.33,0.75,-0.33,41,143,-58,216.2,-291.64,46.92,9
1816,Morgan,tricep,0,24.84800000000001,-0.33,0.75,-0.33,42,443,-109,214.36,-290.72,46.0,9
1817,Morgan,tricep,0,24.947,-0.33,0.75,-0.32,116,298,38,213.44,-290.72,45.08,9
1818,Morgan,tricep,0,25.047,-0.34,0.75,-0.33,188,-21,-8,216.2,-291.64,45.08,9
1819,Morgan,tricep,0,0.159,-0.27,0.81,-0.28,73,41,83,188.6,-289.8,3.68,10
1820,Morgan,tricep,0,0.238,-0.28,0.8,-0.28,247,80,-124,186.76,-286.12,4.6,10
1821,Morgan,tricep,0,0.339,-0.28,0.8,-0.28,68,257,-201,186.76,-287.96,4.6,10
1822,Morgan,tricep,0,0.47,-0.28,0.8,-0.28,120,458,-123,187.68,-287.04,5.52,10
1823,Morgan,tricep,0,0.639,-0.28,0.81,-0.29,381,336,-506,191.36,-288.88,4.6,10
1824,Morgan,tricep,0,0.7390000000000001,-0.28,0.83,-0.28,551,682,-642,197.8,-287.96,9.2,10
1825,Morgan,tricep,0,0.8390000000000001,-0.26,0.86,-0.27,534,385,-27,199.64,-285.2,12.88,10
1826,Morgan,tricep,0,0.939,-0.27,0.86,-0.27,-857,834,1103,197.8,-290.72,11.04,10
1827,Morgan,tricep,0,1.068,-0.24,0.86,-0.25,-2625,1933,3094,188.6,-287.04,7.36,10
1828,Morgan,tricep,0,1.179,-0.18,0.87,-0.21,-4456,605,6429,149.96,-283.36,-22.08,10
1829,Morgan,tricep,0,1.339,-0.08,0.85,-0.16,-5979,772,9152,79.12,-258.52,-62.56,10
1830,Morgan,tricep,0,1.439,0.01,0.88,-0.1,-6458,262,10150,-11.04,-199.64,-116.84,10
1831,Morgan,tricep,0,1.5619999999999998,0.14,0.92,-0.01,-5984,75,8386,-95.68,-117.76,-161.0,10
1832,Morgan,tricep,0,1.675,0.24,0.89,0.06,-3582,1136,4517,-139.84,-47.84,-196.88,10
1833,Morgan,tricep,0,1.839,0.3,0.85,0.11,1092,792,-1505,-142.6,-29.44,-207.92,10
