,User,exerciseType,rep_count,t (sec),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z,set_id
750,Morgan,bicep curls,0,18.081,-0.28,-0.59,0.02,1978.0,3256.0,5775.0,519.8,519.8,114.08,4
751,Morgan,bicep curls,0,18.247,-0.38,-0.63,0.09,3552.0,8040.0,16044.0,563.96,449.88,138.0,4
752,Morgan,bicep curls,0,18.347,-0.61,-0.51,0.07,598.0,8459.0,16281.0,592.48,311.88,195.96,4
753,Morgan,bicep curls,0,18.446,-0.73,-0.32,-0.05,-1389.0,7851.0,14909.0,575.92,167.44,253.92,4
754,Morgan,bicep curls,0,18.587,-0.8,-0.09,-0.12,-3279.0,5061.0,13684.0,513.36,40.48,297.16,4
755,Morgan,bicep curls,0,18.746,-0.81,0.13,-0.23,-3445.0,6576.0,11531.0,474.72,-11.04,303.6,4
756,Morgan,bicep curls,0,18.846,-0.77,0.34,-0.33,-3458.0,3355.0,9000.0,390.08,-92.0,314.64,4
757,Morgan,bicep curls,0,18.946,-0.66,0.51,-0.37,-2918.0,1981.0,8079.0,309.12,-140.76,307.28,4
758,Morgan,bicep curls,0,19.07,-0.53,0.63,-0.38,-3758.0,3017.0,7042.0,238.28,-171.12,291.64,4
759,Morgan,bicep curls,0,19.194,-0.45,0.74,-0.37,-1981.0,977.0,4166.0,176.64,-193.2,272.32,4
760,Morgan,bicep curls,9,19.347,-0.45,0.81,-0.42,3843.0,-2854.0,-5078.0,173.88,-192.28,270.48,4
761,Morgan,bicep curls,0,19.446,-0.59,0.8,-0.41,9825.0,-10807.0,-16245.0,289.8,-138.0,310.96,4
762,Morgan,bicep curls,0,19.578,-0.75,0.55,-0.32,6284.0,-16066.0,-25466.0,509.68,16.56,291.64,4
763,Morgan,bicep curls,0,19.747,-0.81,0.28,-0.19,-2233.0,-10052.0,-25007.0,611.8,236.44,199.64,4
764,Morgan,bicep curls,0,19.847,-0.69,-0.05,-0.05,-5845.0,-7190.0,-19816.0,604.44,332.12,167.44,4
765,Morgan,bicep curls,0,19.948,-0.45,-0.36,-0.02,-3620.0,-1303.0,-11157.0,552.92,469.2,130.64,4
766,Morgan,bicep curls,0,20.075,-0.31,-0.58,-0.01,846.0,1178.0,1971.0,501.4,525.32,137.08,4
767,Morgan,bicep curls,0,20.247,-0.36,-0.66,0.05,2690.0,3490.0,11437.0,528.08,495.88,142.6,4
768,Morgan,bicep curls,0,20.346,-0.46,-0.62,0.06,2196.0,5429.0,14489.0,578.68,401.12,161.92,4
769,Morgan,bicep curls,0,20.447,-0.63,-0.47,0.0,477.0,7193.0,14876.0,600.76,274.16,202.4,4
770,Morgan,bicep curls,0,20.563,-0.76,-0.25,-0.1,-2792.0,5803.0,15109.0,575.92,136.16,253.0,4
771,Morgan,bicep curls,0,20.685,-0.75,-0.01,-0.15,-2758.0,5965.0,14121.0,503.24,7.36,292.56,4
772,Morgan,bicep curls,0,20.847,-0.76,0.22,-0.28,-3842.0,7843.0,12642.0,455.4,-43.24,305.44,4
773,Morgan,bicep curls,0,20.947,-0.66,0.45,-0.31,-4493.0,2951.0,10912.0,338.56,-125.12,311.88,4
774,Morgan,bicep curls,0,21.083,-0.58,0.6,-0.33,-3860.0,2114.0,8076.0,338.56,296.24,311.88,4
775,Morgan,bicep curls,0,21.246,-0.45,0.69,-0.33,-3032.0,3492.0,5183.0,184.92,-191.36,271.4,4
776,Morgan,bicep curls,0,21.347,-0.32,0.78,-0.32,-2271.0,1823.0,4300.0,126.04,-201.48,249.32,4
777,Morgan,bicep curls,0,21.447,-0.23,0.83,-0.29,-1415.0,-210.0,1850.0,92.92,-202.4,234.6,4
778,Morgan,bicep curls,0,21.578,-0.17,0.86,-0.26,-331.0,-220.0,517.0,85.56,-204.24,227.24,4
779,Morgan,bicep curls,0,21.746,-0.13,0.88,-0.24,136.0,-1811.0,-106.0,92.92,-202.4,230.0,4
780,Morgan,bicep curls,0,21.847,-0.12,0.88,-0.22,149.0,-1602.0,-172.0,95.68,-204.24,235.52,4
781,Morgan,bicep curls,0,21.947,-0.12,0.88,-0.22,-189.0,-15.0,-33.0,108.56,-202.4,235.52,4
782,Morgan,bicep curls,0,22.06,-0.11,0.89,-0.22,-302.0,1141.0,63.0,105.8,-205.16,232.76,4
783,Morgan,bicep curls,0,22.173,-0.1,0.88,-0.22,-88.0,266.0,162.0,99.36,-205.16,230.0,4
784,Morgan,bicep curls,0,22.346,-0.11,0.88,-0.22,179.0,-69.0,-50.0,103.96,-205.16,229.08,4
785,Morgan,bicep curls,0,22.447,-0.11,0.88,-0.22,179.0,259.0,-209.0,103.04,-205.16,229.08,4
786,Morgan,bicep curls,0,22.56,-0.1,0.89,-0.22,198.0,147.0,-214.0,102.12,-206.08,232.76,4
787,Morgan,bicep curls,0,22.672,-0.11,0.89,-0.21,242.0,80.0,-197.0,102.12,-200.56,232.76,4
788,Morgan,bicep curls,0,22.846,-0.11,0.88,-0.21,99.0,56.0,-163.0,105.8,-202.4,232.76,4
789,Morgan,bicep curls,0,22.947,-0.11,0.88,-0.21,0.0,365.0,-48.0,105.8,-205.16,233.68,4
790,Morgan,bicep curls,0,23.047,-0.11,0.89,-0.21,72.0,78.0,81.0,103.04,-203.32,230.92,4
791,Morgan,bicep curls,0,23.157,-0.1,0.88,-0.22,64.0,326.0,43.0,101.2,-207.0,231.84,4
792,Morgan,bicep curls,0,23.27,-0.1,0.88,-0.22,150.0,-8.0,-35.0,101.2,-207.92,232.76,4
793,Morgan,bicep curls,0,23.447,-0.11,0.88,-0.22,204.0,55.0,34.0,103.04,-206.08,230.92,4
794,Morgan,bicep curls,0,23.546,-0.1,0.88,-0.22,189.0,121.0,-38.0,105.8,-207.0,230.92,4
795,Morgan,bicep curls,0,23.646,-0.1,0.88,-0.22,170.0,-73.0,42.0,103.04,-202.4,230.92,4
796,Morgan,bicep curls,0,23.846,-0.11,0.88,-0.22,139.0,73.0,-95.0,103.04,-206.08,231.84,4
797,Morgan,bicep curls,0,24.047,-0.11,0.88,-0.22,179.0,-60.0,-59.0,103.96,-205.16,230.0,4
798,Morgan,bicep curls,0,24.147,-0.11,0.88,-0.22,152.0,-59.0,-95.0,107.64,-205.16,232.76,4
799,Morgan,bicep curls,0,24.247,-0.11,0.88,-0.21,87.0,189.0,-100.0,106.72,-204.24,230.92,4
800,Morgan,bicep curls,0,24.347,-0.11,0.88,-0.21,134.0,69.0,-90.0,108.56,-203.32,232.76,4
801,Morgan,bicep curls,0,24.446,-0.11,0.89,-0.21,138.0,131.0,-1.0,107.64,-208.84,232.76,4
802,Morgan,bicep curls,0,24.547,-0.11,0.88,-0.22,160.0,107.0,22.0,105.8,-207.0,230.92,4
803,Morgan,bicep curls,0,24.647,-0.11,0.89,-0.21,196.0,67.0,-67.0,104.88,-207.0,231.84,4
804,Morgan,bicep curls,0,24.746,-0.11,0.88,-0.21,165.0,107.0,2.0,103.96,-206.08,230.92,4
805,Morgan,bicep curls,0,24.847,-0.11,0.89,-0.21,107.0,89.0,-3.0,104.88,-207.92,232.76,4
806,Morgan,bicep curls,0,24.946,-0.11,0.88,-0.21,67.0,237.0,-3.0,105.8,-205.16,232.76,4
807,Morgan,bicep curls,0,25.062,-0.11,0.89,-0.21,91.0,399.0,0.0,103.96,-203.32,230.92,4
809,Morgan,bicep curls,0,0.163,-0.1,0.9,-0.16,116.0,144.0,-29.0,110.4,-213.44,217.12,5
810,Morgan,bicep curls,0,0.243,-0.1,0.9,-0.16,71.0,229.0,-39.0,111.32,-215.28,218.04,5
811,Morgan,bicep curls,0,0.342,-0.1,0.9,-0.16,124.0,44.0,-61.0,112.24,-211.6,218.04,5
812,Morgan,bicep curls,0,0.471,-0.1,0.89,-0.16,126.0,184.0,-44.0,110.4,-213.44,218.96,5
813,Morgan,bicep curls,0,0.569,-0.1,0.89,-0.17,112.0,-181.0,-58.0,111.32,-212.52,218.96,5
814,Morgan,bicep curls,0,0.707,-0.1,0.9,-0.18,343.0,-552.0,-665.0,113.16,-216.2,219.88,5
815,Morgan,bicep curls,0,0.843,-0.16,0.9,-0.22,1770.0,-240.0,-2371.0,128.8,-212.52,228.16,5
816,Morgan,bicep curls,0,0.946,-0.24,0.89,-0.24,3833.0,-687.0,-5918.0,148.12,-212.52,234.6,5
817,Morgan,bicep curls,0,1.082,-0.35,0.85,-0.27,5719.0,-3041.0,-9553.0,205.16,-195.04,265.88,5
818,Morgan,bicep curls,0,1.242,-0.5,0.77,-0.31,6401.0,-4879.0,-13519.0,302.68,-149.96,297.16,5
819,Morgan,bicep curls,0,1.343,-0.67,0.63,-0.33,5499.0,-3696.0,-17729.0,422.28,-60.72,311.88,5
820,Morgan,bicep curls,0,1.472,-0.79,0.34,-0.3,3308.0,-5659.0,-20862.0,517.96,86.48,300.84,5
821,Morgan,bicep curls,0,1.643,-0.74,0.02,-0.21,352.0,-8136.0,-20905.0,561.2,263.12,253.92,5
822,Morgan,bicep curls,0,1.743,-0.64,-0.26,-0.13,-2093.0,-3689.0,-16950.0,537.28,413.08,206.08,5
823,Morgan,bicep curls,0,1.845,-0.43,-0.49,-0.06,-2548.0,-3102.0,-9224.0,483.0,499.56,191.36,5
824,Morgan,bicep curls,0,1.969,-0.26,-0.65,-0.11,492.0,-883.0,104.0,471.96,519.8,180.32,5
825,Morgan,bicep curls,0,2.084,-0.31,-0.71,-0.08,2963.0,4301.0,12708.0,491.28,505.08,181.24,5
826,Morgan,bicep curls,0,2.243,-0.37,-0.63,-0.06,3172.0,4069.0,17296.0,542.8,413.08,198.72,5
827,Morgan,bicep curls,0,2.342,-0.64,-0.43,-0.09,1950.0,5023.0,20020.0,576.84,276.0,227.24,5
828,Morgan,bicep curls,0,2.484,-0.79,-0.13,-0.09,-2712.0,6314.0,19704.0,554.76,105.8,269.56,5
829,Morgan,bicep curls,0,2.642,-0.79,0.22,-0.18,-5502.0,7797.0,16793.0,462.76,-46.0,298.08,5
830,Morgan,bicep curls,0,2.743,-0.71,0.45,-0.27,-5212.0,4348.0,13896.0,341.32,-144.44,293.48,5
831,Morgan,bicep curls,0,2.843,-0.57,0.68,-0.3,-4465.0,2521.0,12059.0,220.8,-193.2,266.8,5
832,Morgan,bicep curls,0,2.958,-0.45,0.79,-0.29,-1764.0,-351.0,5992.0,147.2,-206.08,247.48,5
833,Morgan,bicep curls,0,3.079,-0.4,0.82,-0.31,1338.0,-1273.0,-995.0,135.24,-205.16,245.64,5
834,Morgan,bicep curls,0,3.242,-0.4,0.86,-0.31,5283.0,-6451.0,-8340.0,170.2,-195.96,261.28,5
835,Morgan,bicep curls,1,3.347,-0.52,0.87,-0.33,7339.0,-8103.0,-18507.0,298.08,-158.24,294.4,5
836,Morgan,bicep curls,0,3.463,-0.74,0.68,-0.24,3511.0,-11505.0,-24874.0,480.24,-36.8,289.8,5
837,Morgan,bicep curls,0,3.589,-0.8,0.34,-0.13,-1801.0,-6611.0,-25008.0,598.92,163.76,222.64,5
838,Morgan,bicep curls,0,3.742,-0.73,-0.0,-0.04,-4889.0,-3242.0,-20956.0,586.04,363.4,176.64,5
839,Morgan,bicep curls,0,3.847,-0.54,-0.31,-0.02,-3676.0,-297.0,-13965.0,509.68,486.68,181.24,5
840,Morgan,bicep curls,0,3.978,-0.34,-0.56,-0.02,-1464.0,-2594.0,-3284.0,457.24,530.84,186.76,5
841,Morgan,bicep curls,0,4.143,-0.27,-0.68,-0.05,1913.0,2813.0,8687.0,482.08,510.6,184.92,5
842,Morgan,bicep curls,0,4.243,-0.4,-0.67,-0.04,2243.0,5061.0,15312.0,509.68,471.04,192.28,5
843,Morgan,bicep curls,0,4.354,-0.6,-0.51,-0.05,-50.0,2248.0,17575.0,558.44,354.2,218.96,5
844,Morgan,bicep curls,0,4.486,-0.74,-0.28,-0.1,-1611.0,6569.0,16690.0,567.64,205.16,257.6,5
845,Morgan,bicep curls,0,4.642,-0.82,-0.04,-0.2,-3564.0,6035.0,14516.0,528.08,64.4,291.64,5
846,Morgan,bicep curls,0,4.743,-0.73,0.2,-0.23,-4127.0,4552.0,13777.0,446.2,-46.92,307.28,5
847,Morgan,bicep curls,0,4.843,-0.69,0.45,-0.25,-3725.0,1864.0,12412.0,356.04,-128.8,302.68,5
848,Morgan,bicep curls,0,4.961,-0.55,0.62,-0.28,-3030.0,2626.0,9690.0,270.48,-177.56,286.12,5
849,Morgan,bicep curls,0,5.096,-0.44,0.73,-0.28,-2283.0,3063.0,7009.0,193.2,-190.44,268.64,5
850,Morgan,bicep curls,0,5.243,-0.37,0.8,-0.28,-266.0,-104.0,1800.0,163.76,-195.96,263.12,5
851,Morgan,bicep curls,2,5.363,-0.38,0.83,-0.3,3478.0,-3720.0,-6656.0,163.76,-195.96,449.88,5
852,Morgan,bicep curls,0,5.48,-0.49,0.82,-0.32,5491.0,-7194.0,-15395.0,254.84,-172.96,291.64,5
853,Morgan,bicep curls,0,5.643,-0.68,0.7,-0.27,4411.0,-8529.0,-21652.0,421.36,-90.16,295.32,5
854,Morgan,bicep curls,0,5.742,-0.8,0.46,-0.2,671.0,-4406.0,-22216.0,560.28,68.08,262.2,5
855,Morgan,bicep curls,0,5.856,-0.76,0.14,-0.13,-1113.0,-1386.0,-20255.0,584.2,247.48,231.84,5
856,Morgan,bicep curls,0,5.975,-0.61,-0.19,-0.11,-1706.0,-1729.0,-15434.0,541.88,392.84,221.72,5
857,Morgan,bicep curls,0,6.143,-0.47,-0.43,-0.09,-1114.0,-3423.0,-8152.0,496.8,471.96,208.84,5
858,Morgan,bicep curls,0,6.242,-0.38,-0.6,-0.1,984.0,959.0,3014.0,488.52,489.44,194.12,5
859,Morgan,bicep curls,0,6.364,-0.45,-0.63,-0.06,434.0,3729.0,11696.0,506.0,466.44,203.32,5
860,Morgan,bicep curls,0,6.495,-0.57,-0.54,-0.06,-280.0,2312.0,14338.0,542.8,369.84,228.16,5
861,Morgan,bicep curls,0,6.642,-0.68,-0.39,-0.09,-833.0,6070.0,14782.0,565.8,449.88,253.0,5
862,Morgan,bicep curls,0,6.743,-0.83,-0.17,-0.14,-1702.0,815.0,13942.0,548.32,121.44,282.44,5
863,Morgan,bicep curls,0,6.871,-0.79,0.09,-0.21,-2948.0,4986.0,12620.0,493.12,11.96,301.76,5
864,Morgan,bicep curls,0,6.972,-0.77,0.3,-0.26,-3683.0,4786.0,11200.0,412.16,-79.12,308.2,5
865,Morgan,bicep curls,0,7.12,-0.65,0.48,-0.3,-3555.0,3346.0,9545.0,322.92,-139.84,301.76,5
866,Morgan,bicep curls,0,7.242,-0.56,0.62,-0.31,-2297.0,1328.0,6726.0,256.68,-172.96,288.88,5
867,Morgan,bicep curls,0,7.356,-0.48,0.72,-0.31,-1678.0,490.0,6088.0,230.92,-183.08,282.44,5
868,Morgan,bicep curls,0,7.471,-0.43,0.78,-0.32,620.0,-478.0,-125.0,190.44,-189.52,275.08,5
869,Morgan,bicep curls,3,7.643,-0.46,0.8,-0.34,4460.0,-3068.0,-8441.0,209.76,-180.32,285.2,5
870,Morgan,bicep curls,0,7.742,-0.58,0.77,-0.37,6718.0,-5984.0,-16081.0,319.24,-134.32,310.96,5
871,Morgan,bicep curls,0,7.85,-0.73,0.61,-0.32,4681.0,-9740.0,-21428.0,471.04,-16.56,306.36,5
872,Morgan,bicep curls,0,7.996,-0.8,0.32,-0.23,1258.0,-5812.0,-21691.0,573.16,159.16,255.76,5
873,Morgan,bicep curls,0,8.143,-0.7,-0.0,-0.12,-1799.0,-3891.0,-18851.0,574.08,332.12,212.52,5
874,Morgan,bicep curls,0,8.248,-0.56,-0.28,-0.09,-1948.0,288.0,-11615.0,520.72,446.2,205.16,5
875,Morgan,bicep curls,0,8.366,-0.42,-0.52,-0.09,-84.0,-1344.0,-3369.0,497.72,470.12,203.32,5
876,Morgan,bicep curls,0,8.48,-0.37,-0.62,-0.08,1058.0,1988.0,8453.0,494.04,483.0,198.72,5
877,Morgan,bicep curls,0,8.643,-0.52,-0.58,-0.06,1534.0,637.0,13954.0,533.6,414.0,207.92,5
878,Morgan,bicep curls,0,8.746,-0.68,-0.44,-0.06,-286.0,2550.0,15625.0,575.0,296.24,226.32,5
879,Morgan,bicep curls,0,8.883,-0.75,-0.25,-0.12,-2166.0,11059.0,15175.0,567.64,158.24,264.96,5
880,Morgan,bicep curls,0,9.042,-0.78,0.04,-0.2,-3998.0,4905.0,14042.0,487.6,29.44,310.04,5
881,Morgan,bicep curls,0,9.143,-0.77,0.28,-0.3,-4242.0,5011.0,12106.0,402.96,-69.92,320.16,5
882,Morgan,bicep curls,0,9.25,-0.65,0.49,-0.32,-4314.0,2958.0,10731.0,310.04,-136.16,310.96,5
883,Morgan,bicep curls,0,9.366,-0.54,0.65,-0.32,-3569.0,-405.0,9772.0,269.56,-161.0,298.08,5
884,Morgan,bicep curls,0,9.49,-0.48,0.75,-0.33,-1884.0,215.0,4413.0,207.0,-185.84,279.68,5
885,Morgan,bicep curls,0,9.643,-0.49,0.79,-0.37,2463.0,-3202.0,-3462.0,188.6,-191.36,273.24,5
886,Morgan,bicep curls,4,9.751,-0.56,0.84,-0.38,5875.0,-4857.0,-15017.0,261.28,-168.36,296.24,5
887,Morgan,bicep curls,0,9.874,-0.69,0.71,-0.33,6302.0,-4362.0,-23262.0,416.76,-73.6,310.04,5
888,Morgan,bicep curls,0,10.043,-0.77,0.45,-0.25,3750.0,-6499.0,-24318.0,532.68,108.56,292.56,5
889,Morgan,bicep curls,0,10.143,-0.76,0.09,-0.17,-329.0,-5097.0,-23150.0,559.36,310.96,243.8,5
890,Morgan,bicep curls,0,10.244,-0.54,-0.23,-0.13,-1733.0,-4114.0,-17023.0,494.04,462.76,216.2,5
891,Morgan,bicep curls,0,10.362,-0.32,-0.5,-0.11,-284.0,-1486.0,-3334.0,451.72,518.88,206.08,5
892,Morgan,bicep curls,0,10.491,-0.3,-0.64,-0.08,1384.0,2094.0,10167.0,458.16,515.2,204.24,5
893,Morgan,bicep curls,0,10.643,-0.52,-0.61,-0.05,17.0,2906.0,14361.0,512.44,439.76,214.36,5
894,Morgan,bicep curls,0,10.747,-0.66,-0.5,-0.09,-862.0,3944.0,13480.0,551.08,328.44,241.96,5
895,Morgan,bicep curls,0,10.861,-0.76,-0.37,-0.16,-1099.0,4227.0,12161.0,555.68,212.52,270.48,5
896,Morgan,bicep curls,0,10.989,-0.78,-0.16,-0.23,-2735.0,5980.0,11677.0,521.64,112.24,305.44,5
897,Morgan,bicep curls,0,11.142,-0.81,0.09,-0.31,-3106.0,2488.0,10870.0,463.68,13.8,323.84,5
898,Morgan,bicep curls,0,11.254,-0.71,0.27,-0.35,-4440.0,6243.0,11865.0,388.24,-71.76,326.6,5
899,Morgan,bicep curls,0,11.37,-0.63,0.48,-0.36,-4437.0,1241.0,10468.0,300.84,-140.76,310.96,5
900,Morgan,bicep curls,0,11.485,-0.53,0.61,-0.35,-3128.0,1283.0,8713.0,300.84,-140.76,0.92,5
901,Morgan,bicep curls,0,11.643,-0.46,0.73,-0.36,-1706.0,956.0,4322.0,199.64,-183.08,281.52,5
902,Morgan,bicep curls,0,11.752,-0.44,0.78,-0.38,1985.0,-2139.0,-2041.0,175.72,-188.6,273.24,5
903,Morgan,bicep curls,5,11.876,-0.5,0.82,-0.41,6599.0,-3515.0,-11721.0,221.72,-172.04,296.24,5
904,Morgan,bicep curls,0,12.043,-0.67,0.74,-0.4,8399.0,-9923.0,-21084.0,363.4,-92.92,321.08,5
905,Morgan,bicep curls,0,12.143,-0.77,0.46,-0.3,4368.0,-8765.0,-25030.0,522.56,82.8,297.16,5
906,Morgan,bicep curls,0,12.245,-0.74,0.17,-0.16,-1155.0,-9166.0,-21398.0,571.32,283.36,237.36,5
907,Morgan,bicep curls,0,12.399,-0.63,-0.19,-0.06,-2885.0,-7215.0,-17414.0,546.48,433.32,180.32,5
908,Morgan,bicep curls,0,12.543,-0.4,-0.46,-0.05,-2119.0,-1357.0,-6048.0,494.96,515.2,162.84,5
909,Morgan,bicep curls,0,12.643,-0.34,-0.59,-0.01,1402.0,3762.0,9755.0,506.0,487.6,178.48,5
910,Morgan,bicep curls,0,12.773,-0.53,-0.6,0.01,2039.0,3371.0,13464.0,529.92,443.44,186.76,5
911,Morgan,bicep curls,0,12.943,-0.67,-0.49,-0.02,-30.0,4431.0,12990.0,566.72,340.4,216.2,5
912,Morgan,bicep curls,0,13.043,-0.79,-0.34,-0.11,-1530.0,6497.0,12390.0,564.88,226.32,258.52,5
913,Morgan,bicep curls,0,13.143,-0.79,-0.13,-0.17,-2548.0,2586.0,11895.0,564.88,296.24,258.52,5
914,Morgan,bicep curls,0,13.253,-0.81,0.09,-0.24,-2794.0,3975.0,11517.0,482.08,17.48,310.04,5
915,Morgan,bicep curls,0,13.398,-0.73,0.28,-0.3,-3972.0,5804.0,10392.0,401.12,-65.32,320.16,5
916,Morgan,bicep curls,0,13.543,-0.65,0.46,-0.34,-3630.0,2672.0,9326.0,321.08,-127.88,315.56,5
917,Morgan,bicep curls,0,13.642,-0.57,0.6,-0.36,-3088.0,2080.0,7183.0,253.92,-161.92,300.84,5
918,Morgan,bicep curls,0,13.778,-0.46,0.69,-0.35,-2069.0,425.0,5662.0,225.4,-173.88,288.88,5
919,Morgan,bicep curls,0,13.943,-0.44,0.79,-0.36,-72.0,-801.0,570.0,184.0,-184.0,280.6,5
920,Morgan,bicep curls,6,14.042,-0.48,0.8,-0.38,4321.0,-3667.0,-9049.0,211.6,-177.56,288.88,5
921,Morgan,bicep curls,0,14.142,-0.62,0.79,-0.38,7233.0,-6550.0,-18861.0,329.36,-126.96,309.12,5
922,Morgan,bicep curls,0,14.273,-0.81,0.6,-0.3,5279.0,-11774.0,-25798.0,493.12,14.72,303.6,5
923,Morgan,bicep curls,0,14.443,-0.73,0.25,-0.19,-278.0,-5904.0,-27154.0,579.6,242.88,242.88,5
924,Morgan,bicep curls,0,14.543,-0.56,-0.09,-0.1,-2888.0,-4443.0,-19855.0,537.28,431.48,195.04,5
925,Morgan,bicep curls,0,14.645,-0.36,-0.4,-0.08,-1158.0,-1436.0,-5200.0,484.84,513.36,184.0,5
926,Morgan,bicep curls,0,14.77,-0.3,-0.56,-0.06,1824.0,4477.0,10728.0,486.68,511.52,179.4,5
927,Morgan,bicep curls,0,14.942,-0.43,-0.56,-0.05,1309.0,4596.0,16748.0,529.0,432.4,202.4,5
928,Morgan,bicep curls,0,15.043,-0.62,-0.43,-0.07,-642.0,5654.0,15871.0,564.88,300.84,237.36,5
929,Morgan,bicep curls,0,15.154,-0.79,-0.23,-0.15,-2609.0,4326.0,13456.0,553.84,164.68,275.08,5
930,Morgan,bicep curls,0,15.284,-0.81,-0.03,-0.22,-2000.0,3213.0,11288.0,517.96,55.2,293.48,5
931,Morgan,bicep curls,0,15.443,-0.8,0.15,-0.26,-2762.0,4110.0,9854.0,449.88,0.92,293.48,5
932,Morgan,bicep curls,0,15.542,-0.72,0.35,-0.28,-2876.0,2453.0,9479.0,389.16,-92.92,310.04,5
933,Morgan,bicep curls,0,15.649,-0.63,0.53,-0.31,-2903.0,2740.0,8136.0,320.16,-141.68,304.52,5
934,Morgan,bicep curls,0,15.763,-0.52,0.66,-0.31,-2655.0,1403.0,7857.0,283.36,-155.48,297.16,5
935,Morgan,bicep curls,0,15.884,-0.42,0.75,-0.3,-2194.0,832.0,5992.0,218.04,-178.48,284.28,5
936,Morgan,bicep curls,0,16.043,-0.35,0.81,-0.29,-601.0,-1107.0,3007.0,178.48,-188.6,273.24,5
937,Morgan,bicep curls,7,16.143,-0.35,0.84,-0.3,1583.0,-985.0,-2925.0,174.8,-186.76,272.32,5
938,Morgan,bicep curls,0,16.258,-0.41,0.84,-0.32,4524.0,-2325.0,-9604.0,226.32,-172.96,289.8,5
939,Morgan,bicep curls,0,16.411,-0.54,0.81,-0.35,7012.0,-4962.0,-17370.0,338.56,-115.92,314.64,5
940,Morgan,bicep curls,0,16.542,-0.76,0.65,-0.32,6086.0,-10456.0,-24742.0,484.84,23.0,310.04,5
941,Morgan,bicep curls,0,16.648,-0.76,0.28,-0.21,1100.0,-7543.0,-28505.0,568.56,250.24,249.32,5
942,Morgan,bicep curls,0,16.773,-0.6,-0.06,-0.11,-2609.0,-6287.0,-22483.0,515.2,452.64,205.16,5
943,Morgan,bicep curls,0,16.943,-0.36,-0.37,-0.09,-2209.0,-4393.0,-8363.0,478.4,508.76,191.36,5
944,Morgan,bicep curls,0,17.043,-0.29,-0.57,-0.06,2319.0,4709.0,9957.0,461.84,529.92,183.08,5
945,Morgan,bicep curls,0,17.148,-0.44,-0.58,0.02,2239.0,6018.0,18157.0,514.28,453.56,197.8,5
946,Morgan,bicep curls,0,17.289,-0.56,-0.45,-0.03,-834.0,6906.0,18331.0,554.76,314.64,241.04,5
947,Morgan,bicep curls,0,17.442,-0.71,-0.2,-0.14,-3548.0,5580.0,16292.0,538.2,160.08,288.88,5
948,Morgan,bicep curls,0,17.543,-0.83,0.03,-0.24,-2908.0,3475.0,12677.0,493.12,34.96,306.36,5
949,Morgan,bicep curls,0,17.65,-0.76,0.24,-0.29,-3667.0,5584.0,10081.0,420.44,-57.04,316.48,5
950,Morgan,bicep curls,0,17.771,-0.72,0.42,-0.34,-2758.0,2314.0,8878.0,347.76,-114.08,312.8,5
951,Morgan,bicep curls,0,17.943,-0.58,0.56,-0.34,-3499.0,5270.0,8115.0,310.96,-135.24,311.88,5
952,Morgan,bicep curls,0,18.043,-0.46,0.7,-0.33,-2868.0,-54.0,6394.0,230.92,-167.44,292.56,5
953,Morgan,bicep curls,0,18.158,-0.34,0.76,-0.31,-2617.0,154.0,6660.0,179.4,-184.92,278.76,5
954,Morgan,bicep curls,0,18.271,-0.3,0.83,-0.32,-654.0,-443.0,1991.0,138.0,-189.52,262.2,5
955,Morgan,bicep curls,8,18.443,-0.33,0.87,-0.34,3805.0,-3009.0,-5979.0,154.56,-189.52,271.4,5
956,Morgan,bicep curls,0,18.543,-0.43,0.87,-0.38,7829.0,-4159.0,-15740.0,253.0,-153.64,304.52,5
957,Morgan,bicep curls,0,18.66,-0.62,0.78,-0.35,7877.0,-11896.0,-21690.0,419.52,-41.4,322.92,5
958,Morgan,bicep curls,0,18.777,-0.8,0.45,-0.25,2402.0,-12389.0,-27895.0,573.16,167.44,251.16,5
959,Morgan,bicep curls,0,18.943,-0.71,0.08,-0.11,-4267.0,-7409.0,-25301.0,589.72,286.12,208.84,5
960,Morgan,bicep curls,0,19.045,-0.53,-0.23,-0.02,-4868.0,-4717.0,-15984.0,529.92,465.52,167.44,5
961,Morgan,bicep curls,0,19.166,-0.3,-0.51,-0.05,-253.0,-732.0,-595.0,464.6,543.72,159.16,5
962,Morgan,bicep curls,0,19.293,-0.29,-0.63,-0.04,3790.0,4835.0,12936.0,482.08,528.08,162.84,5
963,Morgan,bicep curls,0,19.442,-0.49,-0.59,-0.0,2318.0,7498.0,15943.0,540.96,437.0,183.08,5
964,Morgan,bicep curls,0,19.543,-0.67,-0.45,-0.04,-888.0,5079.0,16039.0,564.88,307.28,230.92,5
965,Morgan,bicep curls,0,19.643,-0.81,-0.24,-0.1,-2816.0,8111.0,15376.0,545.56,164.68,278.76,5
966,Morgan,bicep curls,0,19.774,-0.83,0.01,-0.21,-4375.0,4034.0,12961.0,484.84,41.4,314.64,5
967,Morgan,bicep curls,0,19.943,-0.77,0.26,-0.3,-4302.0,4044.0,11590.0,405.72,-58.88,322.0,5
968,Morgan,bicep curls,0,20.045,-0.67,0.46,-0.34,-3759.0,3460.0,10351.0,362.48,-92.92,322.0,5
969,Morgan,bicep curls,0,20.169,-0.55,0.61,-0.33,-3362.0,2977.0,9594.0,287.04,-144.44,306.36,5
